Nombre,Autor,Editorial,ISBN,Precio,Fecha de lanzamiento,Formato,Páginas,Disponibilidad
MS. MARVEL 09: SOLO UNA NOCHE,"G. Willow Wilson
,
 Nico León",Panini Comics,9788491677864,"18,00 €",16/05/2019,Tapa blanda con solapas,200,Agotado
EL INCREIBLE HULK 02: ESTE MONSTRUO DESATADO (Marvel Gold Omnibus),"Gary Friedrich
,
 Herb Trimpe
,
 Marie Severin
,
 Roy Thomas
,
 Stan Lee",Panini Comics,9788491679042,"37,95 €",16/05/2019,Tapa dura,496,En stock
HEROES REBORN: IRON MAN,"Scott Lobdell
,
 Whilce Portacio",Panini Comics,9788491679103,"30,88 €",09/05/2019,Tapa dura,352,En stock
HULKA DE DAN SLOTT 02 (Marvel collection),"Dan Slott
,
 Juan Bobillo
,
 Paul Smith
,
 Will Conrad",Panini Comics,9788491679059,"28,50 €",09/05/2019,Tapa dura,248,En stock
DAREDEVIL 22: LA MANO DEL DIABLO (Marvel Saga 80),"Andy Diggle
,
 Billy Tan
,
 Roberto de la Torre",Panini Comics,9788491679004,"18,05 €",09/05/2019,Tapa dura,176,En stock
EL ASOMBROSO SPIDERMAN 37: SIN VUELTA ATRÁS (Marvel Saga 79),"Dan Slott
,
 Giuseppe Camuncoli
,
 Humberto Ramos",Panini Comics,9788491678991,"21,85 €",09/05/2019,Tapa dura,256,En stock
THANOS: REDENCIÓN,"Keith Giffen
,
 Ron Lim",Panini Comics,9788491679066,"18,95 €",09/05/2019,Tapa dura,152,Agotado
EL ESPECTACULAR SPIDERMAN: EL NIÑO QUE LLEVAS DENTRO,"J. M. DeMatteis
,
 Sal Buscema",Panini Comics,9788491678984,"19,00 €",09/05/2019,Tapa dura,160,Agotado
VENENO: EL ENEMIGO INTERIOR / EL MACERO,"Bob McLeod
,
 Bruce Jones
,
 Carl Potts
,
 Liam Sharp",Panini Comics,9788491678960,"19,00 €",09/05/2019,Tapa dura,152,Agotado
MARVEL FIRST LEVEL 15: LOS 4 FANTÁSTICOS. ¡UNO PARA TODOS!,"Sean McKeever
,
 Makoto Nakatsuka",Panini Comics,9788491679011,"9,49 €",02/05/2019,Tapa dura,72,Agotado
MARVEL FIRST LEVEL 16: LOS VENGADORES UNIDOS. LA AMENAZA DE THANOS,Joe Caramagna,Panini Comics,9788491679028,"9,49 €",02/05/2019,Tapa dura,80,Agotado
MARVEL EN LOS AÑOS 50: ¡EL CAPITÁN AMÉRICA ATACA! (DÉCADAS MARVEL),"Howard Chaykin
,
 John Romita
,
 Stan Lee",Panini Comics,9788491678762,"19,95 €",25/04/2019,Tapa dura,176,En stock
CAPITÁN AMÉRICA DE RICK REMENDER 02: EL CLAVO DE HIERRO (Marvel Now! Deluxe),"Carlos Pacheco
,
 Nic Klein
,
 Pascal Alixe
,
 Rick Remender",Panini Comics,9788491678700,"26,60 €",17/04/2019,Tapa dura,280,En stock
IRON MAN: EXTREMIS (Marvel integral),"Adi Granov
,
 Charlie Knauf
,
 Daniel Knauf
,
 Patrick Zircher
,
 Warren Ellis",Panini Comics,9788491678717,"34,15 €",17/04/2019,Tapa dura,392,En stock
WHAT IF: TODO GRAN PODER,"Carl Potts
,
 Ethan Sacks
,
 Gerry Conway
,
 Juanan Ramírez",Panini Comics,9788491678595,"14,25 €",17/04/2019,Tapa blanda con solapas,152,Agotado
"LOS VENGADORES 07: ¡VENGADORES, REUNÍOS! (Marvel Gold Omnibus)","George Pérez
,
 Gerry Conway
,
 Jim Shooter
,
 Steve Englehart",Panini Comics,9788491678670,"42,70 €",17/04/2019,Tapa dura,592,En stock
LA GRAN NOVELA DE LA PATRULLA-X 02: SEGUNDA GÉNESIS,Ed Piskor,Panini Comics,9788491678779,"17,10 €",17/04/2019,Tapa blanda,128,En stock
MARVEL HÉROES 94: LOS VENGADORES. ACTOS DE VENGANZA,"Howard Mackie
,
 John Byrne
,
 Mark Gruenwald
,
 Paul Ryan",Panini Comics,9788491678687,"44,60 €",17/04/2019,Tapa dura,672,En stock
EL VIGÍA: HOMBRE DE DOS MUNDOS,"Jeff Lemire
,
 Kim Jacinto",Panini Comics,9788491678182,"11,40 €",17/04/2019,Tapa dura,112,Agotado
THOR VS HULK: CAMPEONES DEL UNIVERSO,"Jeremy Whitley
,
 Simone Buonfantino",Panini Comics,9788491678618,"13,78 €",17/04/2019,Tapa blanda con solapas,144,Agotado
CAROL DANVERS: MS. MARVEL 01: LA MEJOR DE LOS MEJORES,"Brian Reed
,
 Roberto de la Torre",Panini Comics,9788491678649,"24,70 €",11/04/2019,Tapa dura,264,En stock
MOON GIRL Y DINOSAURIO DIABÓLICO 06: SALVEMOS NUESTRA ESCUELA,"Amy Reeder
,
 Brandon Montclare
,
 Natacha Bustos",Panini Comics,9788491678625,"17,10 €",11/04/2019,Tapa dura,144,En stock
EL CASTIGADOR 05: CRIMINAL DE GUERRA,"Matthew Rosenberg
,
 Stefano Landini",Panini Comics,9788491678755,"16,15 €",11/04/2019,Tapa dura,112,Agotado
LA MUERTE DE LOS INHUMANOS,"Ariel Olivetti
,
 Donny Cates",Panini Comics,9788491678748,"16,15 €",11/04/2019,Tapa dura,120,En stock
LA MUERTE DE LOBEZNO,"Charles Soule
,
 Steve McNiven",Panini Comics,9788491678632,"19,00 €",11/04/2019,Tapa dura,152,En stock
THANOS: EPIFANÍA,"Al Milgrom
,
 Jim Starlin",Panini Comics,9788491678694,"18,95 €",11/04/2019,Tapa dura,152,Agotado
EL INMORTAL PUÑO DE HIERRO 05: HUIDA DE LA OCTAVA CIUDAD (Marvel Saga 78),"Duane Swierczynski
,
 Timothy Green
,
 Travel Foreman",Panini Comics,9788491678663,"18,05 €",11/04/2019,Tapa dura,184,En stock
EL ASOMBROSO SPIDERMAN 36: HASTA EL FIN DEL MUNDO (Marvel Saga 77),"Dan Slott
,
 Humberto Ramos
,
 Stefano Caselli",Panini Comics,9788491678656,"19,00 €",11/04/2019,Tapa dura,200,Agotado
MARVEL FIRST LEVEL 13: ULTIMATE SPIDERMAN. LA AMENAZA DEL DRAGÓN,"Karl Kesel
,
 Nuno Plati
,
 Ty Templeton",Panini Comics,9788491678724,"9,49 €",04/04/2019,Tapa dura,72,Agotado
MARVEL FIRST LEVEL 14: MOON GIRL Y DINOSAURIO DIABÓLICO. BFF,"Amy Reeder
,
 Brandon Montclare
,
 Natacha Bustos",Panini Comics,9788491678731,"9,49 €",04/04/2019,Tapa dura,160,Agotado
LOS 4 FANTÁSTICOS. EL MISTERIO DE ALICIA (RECOMENDADO POR PASQUAL FERRY),"Jack Kirby
,
 Stan Lee",Panini Comics,9788491678359,"20,90 €",28/03/2019,Tapa dura,136,Agotado
EL ASOMBROSO SPIDERMAN: EL PELIGRO DE LAS DROGAS,"Gil Kane
,
 John Romita
,
 Stan Lee",Panini Comics,9788491678571,"15,20 €",28/03/2019,Tapa dura,96,Agotado
"EL ASOMBROSO SPIDERMAN: MI TÍO, MI ENEMIGO (RECOMENDADO POR SALVADOR LARROCA)","Gerry Conway
,
 Ross Andru",Panini Comics,9788491678342,"20,90 €",28/03/2019,Tapa dura,112,Agotado
CONAN EL BÁRBARO 01: LA ETAPA MARVEL ORIGINAL (Marvel Omnibus),"Barry Smith
,
 Gil Kane
,
 John Buscema
,
 Roy Thomas
,
 Sal Buscema",Panini Comics,9788491678298,"45,55 €",28/03/2019,Tapa dura,776,Agotado
LOS VENGADORES: LA SAGA DE LA CORONA SERPIENTE  (RECOMENDADO POR CARLOS PACHECO),"George Pérez
,
 Steve Englehart",Panini Comics,9788491678335,"20,90 €",28/03/2019,Tapa dura,144,Agotado
MARVEL EN LOS AÑOS 40: LA ANTORCHA HUMANA CONTRA EL HOMBRE SUBMARINO (DÉCADAS MARVEL),"Bill Everett
,
 Carl Burgos
,
 John H. Compton",Panini Comics,9788491678557,"22,80 €",28/03/2019,Tapa dura,232,Agotado
X-23 Nº01: DOS CUMPLEAÑOS Y TRES FUNERALES,Mariko Tamaki,Panini Comics,9788491678502,"15,20 €",21/03/2019,Tapa blanda con solapas,160,Agotado
IRON MAN 01 (Marvel Gold Omnibus),"Don Heck
,
 Jack Kirby
,
 Stan Lee
,
 Steve Ditko
,
 Larry Lieber",Panini Comics,9788491678281,"37,95 €",21/03/2019,Tapa dura,544,Agotado
IRON MAN DE KIERON GILLEN 01: DEMONIOS Y GENIOS (Marvel Now! Deluxe),"Dale Eaglesham
,
 Greg Land
,
 Kieron Gillen",Panini Comics,9788491678328,"25,65 €",21/03/2019,Tapa dura,272,En stock
LOS INHUMANOS: POR DERECHO DE NACIMIENTO (Marvel Graphic Novel),"Ann Nocenti
,
 Bret Blevins",Panini Comics,9788491678304,"19,00 €",21/03/2019,Tapa dura,112,Agotado
EL CABALLERO LUNA Nº 08: FASES,"Jacen Burrows
,
 Max Bemis
,
 Paul Davidson
,
 Ty Templeton",Panini Comics,9788491678069,"15,68 €",21/03/2019,Tapa blanda con solapas,168,Agotado
MOTORISTA FANTASMA CÓSMICO: EL BEBÉ THANOS DEBE MORIR,"Donny Cates
,
 Dylan Burnett",Panini Comics,9788491678076,"16,15 €",14/03/2019,Tapa dura,120,Agotado
THANOS: EL FIN DEL UNIVERSO MARVEL,Jim Starlin,Panini Comics,9788491678311,"18,95 €",14/03/2019,Tapa dura,168,Agotado
CAPITÁN AMÉRICA Y LOS VENGADORES: LA COLECCIÓN COMPLETA,"Alessandro Vitti
,
 Barry Kitson
,
 Cullen Bunn
,
 Francesco Francavilla
,
 Will Conrad",Panini Comics,9788491678236,"28,50 €",14/03/2019,Tapa dura,304,En stock
CAPA Y PUÑAL: PERDIDOS Y ENCONTRADOS,"Arthur Adams
,
 Bill Mantlo
,
 Bret Blevins
,
 June Brigman
,
 Marc Silvestri
,
 Mike Mignola
,
 Rick Leonardi
,
 Terry Shoemaker",Panini Comics,9788491678243,"28,50 €",14/03/2019,Tapa dura,296,En stock
LOS EXILIADOS 01: POR LA MADRIGUERA DEL CONEJO,"Judd Winick
,
 Mike McKone",Panini Comics,9788491678250,"28,50 €",14/03/2019,Tapa dura,304,En stock
HEROES REBORN: LOS VENGADORES,"Ian Churchill
,
 Jeph Loeb
,
 Michael Ryan
,
 Rob Liefeld",Panini Comics,9788491678373,"30,88 €",14/03/2019,Tapa dura,336,En stock
MARVEL FIRST LEVEL 11: THOR: JÓVENES GUERREROS 02,"Akira Yoshida
,
 Greg Tocchini",Panini Comics,9788491678380,"9,49 €",07/03/2019,Tapa dura,144,Agotado
MARVEL FIRST LEVEL 12: LOS VENGADORES. ¡VIENEN DEL ESPACIO INTERIOR!,"Chris Yost
,
 Karl Kesel
,
 Louise Simonson
,
 Ramón Bachs",Panini Comics,9788491678397,"9,49 €",07/03/2019,Tapa dura,72,Agotado
ULTIMATE X-MEN 01: LA GENTE DEL MAÑANA (Ultimate Integral),"Adam Kubert
,
 Andy Kubert
,
 Mark Millar",Panini Comics,9788491678045,"33,25 €",21/02/2019,Tapa dura,336,En stock
MARVEL HÉROES 93: GUARDIANES DE LA GALAXIA 02. EL REGRESO DE HALCÓN ESTELAR,"Jim Valentino
,
 Kevin West
,
 Michael Gallagher",Panini Comics,9788491677994,"39,90 €",21/02/2019,Tapa dura,552,En stock
"DAREDEVIL, EL HOMBRE SIN MIEDO 15: ALCALDE MURDOCK","Charles Soule
,
 Marcio Takara
,
 Mike Henderson",Panini Comics,9788491677895,"13,78 €",21/02/2019,Tapa blanda con solapas,144,Agotado
LOBEZNA 06: LA VIEJA LAURA,"Djibril Morissette-Phan
,
 Marco Failla
,
 Ramon Rosanas
,
 Tom Taylor",Panini Comics,9788491676447,"11,88 €",21/02/2019,Tapa blanda con solapas,120,Agotado
LOS VENGADORES DE JONATHAN HICKMAN 03: INFINITO (Marvel Now! Deluxe),"Dustin Weaver
,
 Jerome Opeña
,
 Jim Cheung
,
 Jonathan Hickman",Panini Comics,9788491678021,"28,50 €",21/02/2019,Tapa dura,296,En stock
LOS CUATRO FANTÁSTICOS 09: CUANDO LOS TITANES CHOCAN (Marvel Gold Omnibus),"George Pérez
,
 Keith Pollard
,
 Len Wein
,
 Marv Wolfman
,
 Sal Buscema",Panini Comics,9788491677987,"42,70 €",21/02/2019,Tapa dura,600,Agotado
EL ASOMBROSO SPIDERMAN 34: SPIDER-ISLAND (Marvel Saga 73),"Dan Slott
,
 Humberto Ramos
,
 Stefano Caselli",Panini Comics,9788411016926,"25,65 €",14/02/2019,Tapa dura,264,En stock
EL INMORTAL PUÑO DE HIERRO 04: EL MORTAL PUÑO DE HIERRO (Marvel Saga 74),"Duane Swierczynski
,
 Giuseppe Camuncoli
,
 Travel Foreman",Panini Comics,9788491677956,"18,05 €",14/02/2019,Tapa dura,184,En stock
VENENO: PIRA FUNERARIA / LA LOCURA,"Ann Nocenti
,
 Carl Potts
,
 Kelley Jones
,
 Tom Lyle",Panini Comics,9788491677918,"19,00 €",14/02/2019,Tapa dura,160,Agotado
"LAS AVENTURAS DEL CAPITÁN AMÉRICA, CENTINELA DE LA LIBERTAD","Fabian Nicieza
,
 Kevin Maguire
,
 Steve Carr",Panini Comics,9788491677925,"21,85 €",14/02/2019,Tapa dura,216,En stock
LA PODEROSA CAPITANA MARVEL: LA COLECCIÓN COMPLETA,"Michele Bandini
,
 Ramon Rosanas
,
 Margaret Stohl",Panini Comics,9788491677901,"33,25 €",14/02/2019,Tapa dura,352,Agotado
LA VIDA DE LA CAPITANA MARVEL,"Carlos Pacheco
,
 Margaret Stohl
,
 Marguerite Sauvage",Panini Comics,9788491677567,"17,10 €",14/02/2019,Tapa dura,144,Agotado
EL PODER DE WARLOCK: LA SAGA DE LA CONTRA-TIERRA,"Bob Brown
,
 Gil Kane
,
 Mike Friedrich
,
 Roy Thomas",Panini Comics,9788491677932,"28,50 €",14/02/2019,Tapa dura,288,En stock
THANOS: EL ABISMO INFINITO,Jim Starlin,Panini Comics,9788491678014,"18,95 €",14/02/2019,Tapa dura,184,Agotado
ESCUADRÓN SUPREMO (Marvel limited edition),"Chris Claremont
,
 Doug Moench
,
 Mark Greunwald",Panini Comics,9788416986507,"41,75 €",14/02/2019,Tapa dura,448,Agotado
RUNAWAYS 02: AMIGOS PARA SIEMPRE,"Kris Anka
,
 Rainbow Rowell",Panini Comics,9788491677574,"17,10 €",14/02/2019,Tapa dura,136,Agotado
EL VIGÍA,"Jae Lee
,
 Paul Jenkins",Panini Comics,9788491678007,"23,75 €",14/02/2019,Tapa dura,248,En stock
MARVEL FIRST LEVEL 09: ULTIMATE SPIDERMAN. ¡PARAD AL JUGGERNAUT!,"Frank Tieri
,
 Nuno Plati
,
 Ramón Bachs
,
 Ty Templeton",Panini Comics,9788491677963,"9,49 €",07/02/2019,Tapa dura,72,Agotado
MARVEL FIRST LEVEL 10: LA IMBATIBLE CHICA ARDILLA. PODER ARDILLA,"Ryan North
,
 Erica Henderson",Panini Comics,9788491677970,"9,49 €",07/02/2019,Tapa dura,184,En stock
CAPITÁN AMÉRICA: LA EDAD DORADA (Marvel Limited Edition),"Chris Claremont
,
 Doug Moench
,
 John Buscema
,
 Roy Thomas
,
 Steve Gerber
,
 Tony Isabella",Panini Comics,9788416986491,"43,65 €",17/01/2019,Tapa dura,544,Agotado
DOMINÓ 01: INSTINTO ASESINO,"David Baldeón
,
 Gail Simone",Panini Comics,9788491677413,"14,25 €",17/01/2019,Tapa blanda con solapas,152,Agotado
HOMBRE HORMIGA Y LA AVISPA,"Javier Garrón
,
 Mark Waid",Panini Comics,9788491677550,"11,88 €",17/01/2019,Tapa blanda con solapas,120,Agotado
EL ASOMBROSO SPIDERMAN. RENUEVA TUS VOTOS: CIENCIA RARA,"Jody Houser
,
 Scott Koblish",Panini Comics,9788491677420,"11,40 €",17/01/2019,Tapa blanda con solapas,112,Agotado
STARR EL ASESINO: HA NACIDO UNA ESTRELLA,"Daniel Way
,
 Richard Corben",Panini Comics,9788491677406,"15,20 €",17/01/2019,Tapa dura,96,Agotado
LOBEZNO: LOGAN (Marvel Graphic Novel),"Brian K. Vaughn
,
 Eduardo Risso",Panini Comics,9788491677505,"19,00 €",17/01/2019,Tapa dura,112,Agotado
MS. MARVEL (Marvel Gold Omnibus),"Chris Claremont
,
 Gerry Conway
,
 Jim Mooney
,
 John Buscema
,
 Sal Buscema",Panini Comics,9788491677512,"37,95 €",17/01/2019,Tapa dura,504,En stock
LOS VENGADORES: VUELTA A LAS ESENCIAS,"Brian Level
,
 Peter David
,
 Juanan Ramírez",Panini Comics,9788491677437,"13,78 €",17/01/2019,Tapa blanda con solapas,144,En stock
THANOS: PODERES CÓSMICOS,"Andy Smith
,
 Ron Lim
,
 Ron Marz
,
 Scott Eaton
,
 Tom Grindberg
,
 Jeff Moore",Panini Comics,9788491677529,"28,50 €",10/01/2019,Tapa dura,352,En stock
HEROES REBORN: LOS 4 FANTÁSTICOS,"Brandon Choi
,
 Jim Lee
,
 Scott Williams",Panini Comics,9788491677543,"30,88 €",10/01/2019,Tapa dura,336,En stock
EL ASOMBROSO SPIDERMAN 33: EL FANTASMA DE JEAN DEWOLFF (Marvel Saga 71),"Christos Gage
,
 Dan Slott
,
 Giuseppe Camuncoli
,
 Reilly Brown",Panini Comics,9788491677468,"18,05 €",10/01/2019,Tapa dura,192,Agotado
LOBEZNO: ORIGEN,"Andy Kubert
,
 Paul Jenkins",Panini Comics,9788491677444,"20,90 €",10/01/2019,Tapa dura,208,En stock
DAREDEVIL 20: LADY BULLSEYE (Marvel Saga 72),"Clay Mann
,
 Ed Brubaker
,
 Michael Lark",Panini Comics,9788491677475,"15,20 €",10/01/2019,Tapa dura,136,En stock
LOS ENEMIGOS SUPERIORES DE SPIDERMAN,"Nick Spencer
,
 Steve Lieber",Panini Comics,9788491677451,"34,15 €",10/01/2019,Tapa dura,384,En stock
MARVEL FIRST LEVEL 08: THOR: JÓVENES GUERREROS 01,"Akira Yoshida
,
 Greg Tocchini",Panini Comics,9788491677499,"9,49 €",03/01/2019,Tapa dura,144,Agotado
MARVEL FIRST LEVEL 07: CAPITÁN AMÉRICA: EL PRIMER VENGADOR,"Brian Clevinger
,
 Gurihiru
,
 Matteo Lolli
,
 Scott Gray",Panini Comics,9788491677482,"9,49 €",03/01/2019,Tapa dura,96,Agotado
EXILIADOS: LA PRUEBA DEL TIEMPO,"Javier Rodriguez
,
 Saladin Ahmed",Panini Comics,9788491677048,"11,88 €",20/12/2018,Tapa blanda con solapas,128,Agotado
LOS NUEVOS MUTANTES: ALMAS MUERTAS,"Adam Gorham
,
 Matthew Rosenberg",Panini Comics,9788491677055,"12,83 €",20/12/2018,Tapa blanda,144,Agotado
MARVEL FIRST LEVEL 05: GUARDIANES DE LA GALAXIA: MISIONES ESTELARES,"Adam Archer
,
 Mairghread Scott
,
 Paul Allor",Panini Comics,9788491677116,"9,49 €",20/12/2018,Tapa dura,88,En stock
LAS MINIS DE MASACRE 12: MASACRE VS EL VIEJO LOGAN,"Declan Shalvey
,
 Mike Henderson",Panini Comics,9788491677024,"11,40 €",20/12/2018,Tapa blanda con solapas,120,Agotado
JENNIFER WALTERS: HULKA 03: JEN WALTERS DEBE MORIR,"Diego Olortegui
,
 Mariko Tamaki
,
 Jahnoy Lindsay",Panini Comics,9788491677147,"11,88 €",20/12/2018,Tapa blanda con solapas,120,Agotado
CABLE 03: MIEDOS DEL PASADO,"David F. Walker
,
 Germán Peralta
,
 Paco Díaz
,
 Zac Thompson
,
 Lonnie Nadler",Panini Comics,9788491677031,"13,78 €",20/12/2018,Tapa blanda con solapas,152,Agotado
MARVEL FIRST LEVEL 06: LOS VENGADORES: ¡CONTIENDA DE CAMPEONES!,"Chris Yost
,
 Ramón Bachs",Panini Comics,9788491677123,"9,49 €",20/12/2018,Tapa dura,72,En stock
SPIDER-GWEN 04,"Jason Latour
,
 Robbi Rodriguez",Panini Comics,9788491677062,"19,95 €",20/12/2018,Tapa blanda,232,Agotado
LEGIÓN: TRAUMA,"Lee Ferguson
,
 Peter Milligan
,
 Wilfredo Torres",Panini Comics,9788491677130,"10,93 €",20/12/2018,Tapa blanda con solapas,112,Agotado
EL TIGRE BLANCO (Marvel Limited Edition),"Bill Mantlo
,
 George Pérez
,
 Gil Kane
,
 Keith Giffen",Panini Comics,9788416986484,"42,70 €",20/12/2018,Tapa dura,512,Agotado
EL INMORTAL PUÑO DE HIERRO 03: LAS SIETE CIUDADES CELESTIALES. SEGUNDA PARTE (Marvel Saga 70),"David Aja
,
 Ed Brubaker
,
 Matt Fraction",Panini Comics,9788491677093,"18,53 €",13/12/2018,Tapa dura,208,En stock
UNIVERSO MUTANTE DE CARLOS PACHECO,"Carlos Pacheco
,
 John Ostrander
,
 Warren Ellis",Panini Comics,9788491677079,"20,90 €",13/12/2018,Tapa dura,208,Agotado
EL ASOMBROSO SPIDERMAN 32: NADIE MORIRÁ (Marvel Saga 69),"Dan Slott
,
 Fred Van Lente
,
 Javier Pulido
,
 Marcos Martín
,
 Stefano Caselli",Panini Comics,9788491677086,"17,10 €",13/12/2018,Tapa dura,184,En stock
LA CRUZADA DEL INFINITO: SEGUNDA PARTE (Colección Jim Starlin 12),"Jim Starlin
,
 Ron Lim
,
 Tom Raney",Panini Comics,9788491677109,"18,95 €",13/12/2018,Tapa dura,256,Agotado
MARVEL HÉROES 92: CAPITÁN BRITANIA,"Alan Davis
,
 Alan Moore
,
 Jamie Delano",Panini Comics,9788491676829,"39,90 €",29/11/2018,Tapa dura,552,En stock
"SPIDERGIRL 01: DE TAL PADRE, TAL HIJA (Marvel collection)",Panini Comics,Panini Comics,9788491676836,"33,20 €",29/11/2018,Tapa dura,336,En stock
THOR: RELATOS DE ASGARD (Edición especial),"Jack Kirby
,
 Stan Lee",Panini Comics,9788491676591,"38,00 €",29/11/2018,Tapa dura,264,Agotado
MARVEL FIRST LEVEL 04: ULTIMATE SPIDERMAN ¡AGENTE SE DHIELD!,"Aaron Kuder
,
 Dan Slott
,
 Nuno Plati",Panini Comics,9788491676867,"9,49 €",22/11/2018,Tapa dura,72,Agotado
"LOBEZNO EN LA GUERRA CIVIL ESPAÑOLA: SANGRE, ARENA Y GARRAS","Larry Hama
,
 Marc Silvestri",Panini Comics,9788491676218,"13,30 €",22/11/2018,Tapa dura,80,Agotado
MARVEL HÉROES 91: LOS NUEVOS GUERREROS 01,"David Michelinie
,
 Fabian Nicieza
,
 Mark Bagley
,
 Eric Fein",Panini Comics,9788491676096,"39,90 €",22/11/2018,Tapa dura,520,En stock
MARVEL FIRST LEVEL 03: LOS VENGADORES ¡CONTRA EL MANDARÍN!,"Patrick Scherberger
,
 Ramón Bachs
,
 Scott Wegener
,
 Chris Yost",Panini Comics,9788491676850,"9,49 €",22/11/2018,Tapa dura,72,Agotado
LOS HIJOS DEL TIGRE (Marvel Limited Edition),Varios autores,Panini Comics,9788416986446,"45,55 €",22/11/2018,Tapa dura,616,En stock
PUÑO DE HIERRO 02: DIENTES DE SABLE: SEGUNDO ASALTO,"Ed Brisson
,
 Mike Perkins",Panini Comics,9788491676881,"16,10 €",15/11/2018,Tapa dura,160,En stock
EL CASTIGADOR 04: FRANK CASTLE: MÁQUINA DE GUERRA,"Guiu Vilanova
,
 Matthew Rosenberg",Panini Comics,9788491676874,"15,15 €",15/11/2018,Tapa dura,136,En stock
LOBEZNO / GAMBITO: VÍCTIMAS,"Jeph Loeb
,
 Tim Sale",Panini Comics,9788491676751,"15,15 €",15/11/2018,Tapa dura,120,Agotado
DAREDEVIL 19: CRUEL E INUSUAL (Marvel Saga 68),"Ande Parks
,
 Chris Samnee
,
 Ed Brubaker
,
 Greg Rucka
,
 Michael Lark
,
 Paul Azaceta",Panini Comics,9788491676775,"17,10 €",15/11/2018,Tapa dura,168,En stock
GUARDIANES DE LA GALAXIA DE BRIAN M. BENDIS 01: VENGADORES DEL MAÑANA (Marvel Now! deluxe),"Brian Michael Bendis
,
 Sara Pichelli
,
 Steve McNiven",Panini Comics,9788491676843,"28,50 €",15/11/2018,Tapa dura,320,Agotado
LA INCREÍBLE MASACRE-GWEN 04,"Chris Hastings
,
 Gurihiru
,
 Irene Strychalski",Panini Comics,9788491676720,"21,38 €",08/11/2018,Tapa blanda con solapas,240,En stock
GENERACIÓN-X 02: LA SUPERVIVENCIA DE LOS MÁS APTOS,"Amilcar Pinna
,
 Christina Strain
,
 Eric Koda",Panini Comics,9788491676713,"12,83 €",08/11/2018,Tapa blanda con solapas,144,Agotado
BULLSEYE: CORRIENDO CON EL DIABLO,"Ed Brisson
,
 Guillermo Sanna",Panini Comics,9788491676737,"11,88 €",08/11/2018,Tapa blanda con solapas,128,Agotado
MARVEL FIRST LEVEL 01: LOS VENGADORES Y EL GUANTELETE DEL INFINITO,"Brian Churilla
,
 Brian Clevinger
,
 Lee Black",Panini Comics,9788491676614,"9,49 €",08/11/2018,Tapa dura,96,Agotado
MARVEL FIRST LEVEL 02: SOY GROOT,"Chris Hastings
,
 Flaviano Armentaro",Panini Comics,9788491676621,"9,49 €",08/11/2018,Tapa dura,128,Agotado
VENENO: GREATEST HITS,"David Michelinie
,
 Erik Larsen
,
 Mark Bagley
,
 Todd McFarlane",Panini Comics,9788491677192,"30,40 €",08/11/2018,Tapa dura,336,Agotado
LA CRUZADA DEL INFINITO: PRIMERA PARTE (Colección Jim Starlin 11),"Cully Hamner
,
 Jim Starlin
,
 Ron Lim
,
 Ron Marz
,
 Tom Raney",Panini Comics,9788491676782,"18,95 €",08/11/2018,Tapa dura,256,Agotado
KATE BISHOP: OJO DE HALCÓN 03. REUNIÓN FAMILIAR,"Jordie Bellaire
,
 Kelly Thompson
,
 Leonardo Romero",Panini Comics,9788491675785,"9,50 €",18/10/2018,Tapa blanda con solapas,96,Agotado
ULTIMATE SPIDERMAN 02: LEGADO (Ultimate Integral),"Brian Michael Bendis
,
 Mark Bagley",Panini Comics,9788491676119,"30,40 €",18/10/2018,Tapa dura,352,En stock
LA PATRULLA-X ORIGINAL 02 (Marvel Gold Omnibus),"Don Heck
,
 Jim Steranko
,
 Roy Thomas
,
 Werner Roth",Panini Comics,9788491676089,"42,70 €",18/10/2018,Tapa dura,576,Agotado
TÚ ERES MASACRE (Edición especial),"Al Ewing
,
 Paco Díaz
,
 Salva Espín",Panini Comics,8424248915933,"19,00 €",18/10/2018,Tapa dura,112,Agotado
PÍCARA Y GAMBITO: ANILLO DE FUEGO,"Kelly Thompson
,
 Pere Pérez",Panini Comics,9788491676003,"11,40 €",18/10/2018,Tapa blanda con solapas,120,En stock
LOS VENGADORES DE JONATHAN HICKMAN 02: EL ÚLTIMO EVENTO BLANCO (Marvel Now! Deluxe),"Dustin Weaver
,
 Jonathan Hickman
,
 Mike Deodato",Panini Comics,9788491676102,"27,50 €",18/10/2018,Tapa dura,288,En stock
ELEKTRA: CORRIENDO CON EL DIABLO,"Juan Cabal
,
 Matt Owens",Panini Comics,9788491676010,"11,88 €",18/10/2018,Tapa blanda con solapas,128,Agotado
TÚ ERES MASACRE,"Al Ewing
,
 Paco Díaz
,
 Salva Espín",Panini Comics,9788491676225,"14,25 €",18/10/2018,Tapa dura,112,Agotado
DRACULA LIVES! (MARVEL LIMITED EDITION),"Dough Moench
,
 Gene Colan
,
 John Buscema
,
 Roy Thomas",Panini Comics,9788416986439,"47,45 €",18/10/2018,Tapa dura,696,Agotado
MS. MARVEL 08: YERMA ADOLESCENCIA,"G. Willow Wilson
,
 Nico León",Panini Comics,9788491675983,"12,83 €",18/10/2018,Tapa blanda con solapas,144,Agotado
MÍSTICA 01: CONTRA NATURA (Marvel collection),"Jorge Lucas
,
 Manuel García
,
 Michael Ryan
,
 Brian K. Vaughn",Panini Comics,9788491675747,"23,75 €",18/10/2018,Tapa dura,312,En stock
